table_name,ordinal_position,column_name,data_type,is_nullable
funding_awards,16,community_report_due_at,timestamp with time zone,YES
funding_awards,17,outcome_summary,text,YES
funding_awards,18,public_summary,text,YES
funding_awards,19,created_by_user_id,uuid,YES
funding_awards,20,metadata,jsonb,NO
funding_awards,21,created_at,timestamp with time zone,NO
funding_awards,22,updated_at,timestamp with time zone,NO
funding_discovery_review_workspace,1,id,uuid,NO
funding_discovery_review_workspace,2,organization_id,uuid,NO
funding_discovery_review_workspace,3,note,text,YES
funding_discovery_review_workspace,4,decision_tag,text,YES
funding_discovery_review_workspace,5,activity_log,jsonb,NO
funding_discovery_review_workspace,6,last_activity_at,timestamp with time zone,YES
funding_discovery_review_workspace,7,last_activity_type,text,YES
funding_discovery_review_workspace,8,last_reviewed_at,timestamp with time zone,YES
funding_discovery_review_workspace,9,created_by,uuid,YES
funding_discovery_review_workspace,10,updated_by,uuid,YES
funding_discovery_review_workspace,11,created_at,timestamp with time zone,NO
funding_discovery_review_workspace,12,updated_at,timestamp with time zone,NO
funding_ghl_callback_events,1,id,uuid,NO
funding_ghl_callback_events,2,external_event_id,text,NO
funding_ghl_callback_events,3,ghl_opportunity_id,text,NO
funding_ghl_callback_events,4,event_type,text,NO
funding_ghl_callback_events,5,stage_id,text,YES
funding_ghl_callback_events,6,stage_name,text,YES
funding_ghl_callback_events,7,status,text,YES
funding_ghl_callback_events,8,payload,jsonb,NO
funding_ghl_callback_events,9,processed,boolean,NO
funding_ghl_callback_events,10,processing_error,text,YES
funding_ghl_callback_events,11,received_at,timestamp with time zone,NO
funding_ghl_callback_events,12,processed_at,timestamp with time zone,YES
funding_ghl_handoffs,1,id,uuid,NO
funding_ghl_handoffs,2,org_profile_id,uuid,NO
funding_ghl_handoffs,3,org_project_id,uuid,NO
funding_ghl_handoffs,4,project_code,text,NO
funding_ghl_handoffs,5,opportunity_id,uuid,NO
funding_ghl_handoffs,6,decision_id,uuid,YES
funding_ghl_handoffs,7,ghl_opportunity_id,text,YES
funding_ghl_handoffs,8,ghl_pipeline_id,text,YES
funding_ghl_handoffs,9,ghl_stage_id,text,YES
funding_ghl_handoffs,10,ghl_stage_name,text,YES
funding_ghl_handoffs,11,amount_sought,numeric,NO
funding_ghl_handoffs,12,applicant_entity,text,NO
funding_ghl_handoffs,13,relationship_owner,text,NO
funding_ghl_handoffs,14,next_action,text,NO
funding_ghl_handoffs,15,next_action_due,date,NO
funding_ghl_handoffs,16,grantscope_decision_url,text,NO
funding_ghl_handoffs,17,notion_brief_url,text,YES
funding_ghl_handoffs,18,sync_status,text,NO
funding_ghl_handoffs,19,last_error,text,YES
funding_ghl_handoffs,20,callback_status,text,YES
funding_ghl_handoffs,21,callback_received_at,timestamp with time zone,YES
funding_ghl_handoffs,22,created_by,uuid,YES
funding_ghl_handoffs,23,created_at,timestamp with time zone,NO
funding_ghl_handoffs,24,updated_at,timestamp with time zone,NO
funding_ingest_sources,1,code,text,NO
funding_ingest_sources,2,label,text,NO
funding_ingest_sources,3,jurisdiction,text,YES
funding_ingest_sources,4,feed_kind,text,NO
funding_ingest_sources,5,cadence_days,integer,YES
funding_ingest_sources,6,ingest_method,text,NO
funding_ingest_sources,7,script_path,text,YES
funding_ingest_sources,8,automatable,boolean,NO
funding_ingest_sources,9,notes,text,YES
funding_ingest_sources,10,is_active,boolean,NO
funding_ingest_sources,11,created_at,timestamp with time zone,NO
funding_ingest_sources,12,updated_at,timestamp with time zone,NO
funding_match_recommendations,1,id,uuid,NO
funding_match_recommendations,2,opportunity_id,uuid,NO
funding_match_recommendations,3,organization_id,uuid,NO
funding_match_recommendations,4,capability_profile_id,uuid,YES
funding_match_recommendations,5,generated_by_workflow_id,uuid,YES
funding_match_recommendations,6,recommendation_status,text,NO
funding_match_recommendations,7,match_score,numeric,NO
funding_match_recommendations,8,readiness_score,numeric,NO
funding_match_recommendations,9,community_alignment_score,numeric,NO
funding_match_recommendations,10,outcome_alignment_score,numeric,NO
funding_match_recommendations,11,geographic_fit_score,numeric,NO
funding_match_recommendations,12,explainability,jsonb,NO
funding_match_recommendations,13,agent_notes,text,YES
funding_match_recommendations,14,last_evaluated_at,timestamp with time zone,NO
funding_match_recommendations,15,created_at,timestamp with time zone,NO
funding_match_recommendations,16,updated_at,timestamp with time zone,NO
funding_outcome_commitments,1,id,uuid,NO
funding_outcome_commitments,2,funding_award_id,uuid,NO
funding_outcome_commitments,3,organization_id,uuid,NO
funding_outcome_commitments,4,outcome_definition_id,uuid,NO
funding_outcome_commitments,5,commitment_status,text,NO
funding_outcome_commitments,6,baseline_value,numeric,YES
funding_outcome_commitments,7,target_value,numeric,YES
funding_outcome_commitments,8,current_value,numeric,YES
funding_outcome_commitments,9,target_date,date,YES
funding_outcome_commitments,10,measurement_notes,text,YES
funding_outcome_commitments,11,evidence_confidence_score,numeric,NO
funding_outcome_commitments,12,community_priority_weight,numeric,NO
funding_outcome_commitments,13,metadata,jsonb,NO
funding_outcome_commitments,14,created_at,timestamp with time zone,NO
funding_outcome_commitments,15,updated_at,timestamp with time zone,NO
funding_outcome_updates,1,id,uuid,NO
funding_outcome_updates,2,commitment_id,uuid,NO
funding_outcome_updates,3,update_type,text,NO
funding_outcome_updates,4,reported_value,numeric,YES
funding_outcome_updates,5,reported_at,timestamp with time zone,NO
funding_outcome_updates,6,reporting_period_start,date,YES
funding_outcome_updates,7,reporting_period_end,date,YES
funding_outcome_updates,8,reported_by_user_id,uuid,YES
funding_outcome_updates,9,narrative,text,YES
funding_outcome_updates,10,evidence_urls,ARRAY,NO
funding_outcome_updates,11,confidence_score,numeric,NO
funding_outcome_updates,12,created_at,timestamp with time zone,NO
funding_outcome_updates,13,updated_at,timestamp with time zone,NO
funding_programs,1,id,uuid,NO
funding_programs,2,funding_source_id,uuid,NO
funding_programs,3,linked_opportunity_id,uuid,YES
funding_programs,4,name,text,NO
funding_programs,5,slug,text,NO
funding_programs,6,program_kind,text,NO
funding_programs,7,status,text,NO
funding_programs,8,source_program_code,text,YES
funding_programs,9,description,text,YES
funding_programs,10,objective,text,YES
funding_programs,11,total_budget_amount,numeric,YES
funding_programs,12,committed_amount,numeric,NO
funding_programs,13,disbursed_amount,numeric,NO
funding_programs,14,budget_currency,text,NO
funding_programs,15,budget_start_date,date,YES
funding_programs,16,budget_end_date,date,YES
funding_programs,17,decision_window,text,YES
funding_programs,18,primary_jurisdictions,ARRAY,NO
funding_programs,19,target_populations,ARRAY,NO
funding_programs,20,focus_areas,ARRAY,NO
funding_programs,21,community_reporting_required,boolean,NO
funding_programs,22,public_transparency_required,boolean,NO
funding_programs,23,metadata,jsonb,NO
funding_programs,24,created_at,timestamp with time zone,NO
funding_programs,25,updated_at,timestamp with time zone,NO
funding_relationship_engagements,1,id,uuid,NO
funding_relationship_engagements,2,source_follow_up_task_id,uuid,YES
funding_relationship_engagements,3,parent_conversation_task_id,uuid,YES
funding_relationship_engagements,4,organization_id,uuid,NO
funding_relationship_engagements,5,recommendation_id,uuid,YES
funding_relationship_engagements,6,opportunity_id,uuid,YES
funding_relationship_engagements,7,engagement_kind,text,NO
funding_relationship_engagements,8,relationship_status,text,NO
funding_relationship_engagements,9,current_stage_label,text,YES
funding_relationship_engagements,10,next_action_label,text,YES
funding_relationship_engagements,11,next_action_due_at,timestamp with time zone,YES
funding_relationship_engagements,12,last_engaged_at,timestamp with time zone,YES
funding_relationship_engagements,13,notes,text,YES
funding_relationship_engagements,14,metadata,jsonb,NO
funding_relationship_engagements,15,created_by,uuid,YES
funding_relationship_engagements,16,updated_by,uuid,YES
funding_relationship_engagements,17,created_at,timestamp with time zone,NO
funding_relationship_engagements,18,updated_at,timestamp with time zone,NO
funding_sources,1,id,uuid,NO
funding_sources,2,name,text,NO
funding_sources,3,source_type,text,NO
funding_sources,4,source_subtype,text,YES
funding_sources,5,website_url,text,YES
funding_sources,6,canonical_url,text,YES
funding_sources,7,jurisdictions,ARRAY,YES
funding_sources,8,decision_cycle,text,YES
funding_sources,9,reporting_orientation,text,NO
funding_sources,10,discovery_priority,integer,NO
funding_sources,11,is_active,boolean,NO
funding_sources,12,metadata,jsonb,NO
funding_sources,13,created_at,timestamp with time zone,NO
funding_sources,14,updated_at,timestamp with time zone,NO
funding_weekly_cycles,1,id,uuid,NO
funding_weekly_cycles,2,org_profile_id,uuid,NO
funding_weekly_cycles,3,week_start,date,NO
funding_weekly_cycles,4,generated_at,timestamp with time zone,NO
funding_weekly_cycles,5,metrics,jsonb,NO
funding_weekly_cycles,6,queue_snapshot,jsonb,NO
funding_weekly_cycles,7,priority_actions,jsonb,NO
funding_weekly_cycles,8,digest_markdown,text,NO
funding_weekly_cycles,9,delivery_status,text,NO
funding_weekly_cycles,10,delivery_error,text,YES
funding_weekly_cycles,11,created_at,timestamp with time zone,NO
funding_weekly_cycles,12,updated_at,timestamp with time zone,NO
fundraising_pipeline,1,id,uuid,NO
fundraising_pipeline,2,name,text,NO
fundraising_pipeline,3,funder,text,YES
fundraising_pipeline,4,type,text,NO
fundraising_pipeline,5,amount,numeric,YES
fundraising_pipeline,6,status,text,YES
fundraising_pipeline,7,probability,numeric,YES
fundraising_pipeline,8,expected_date,date,YES
fundraising_pipeline,9,actual_date,date,YES
fundraising_pipeline,10,project_codes,ARRAY,YES
fundraising_pipeline,11,stream_id,uuid,YES
fundraising_pipeline,12,contact_id,uuid,YES
fundraising_pipeline,13,requirements,text,YES
fundraising_pipeline,14,deadline,date,YES
fundraising_pipeline,15,notes,text,YES
fundraising_pipeline,16,created_at,timestamp with time zone,YES
fundraising_pipeline,17,updated_at,timestamp with time zone,YES
geo_resolution_gaps,1,id,uuid,NO
geo_resolution_gaps,2,postcode,text,NO
geo_resolution_gaps,3,issue,text,NO
geo_resolution_gaps,4,affected_entities,integer,NO
geo_resolution_gaps,5,affected_community_controlled,integer,NO
geo_resolution_gaps,6,required_source,text,NO
geo_resolution_gaps,7,detected_at,timestamp with time zone,NO
geo_resolution_gaps,8,resolved_at,timestamp with time zone,YES
ghl_contacts,1,id,uuid,NO
ghl_contacts,2,ghl_id,text,NO
ghl_contacts,3,ghl_location_id,text,NO
ghl_contacts,4,first_name,text,YES
ghl_contacts,5,last_name,text,YES
ghl_contacts,6,full_name,text,YES
ghl_contacts,7,email,text,YES
ghl_contacts,8,phone,text,YES
ghl_contacts,9,company_name,text,YES
ghl_contacts,10,tags,ARRAY,YES
ghl_contacts,11,custom_fields,jsonb,YES
ghl_contacts,12,projects,ARRAY,YES
ghl_contacts,13,engagement_status,text,YES
ghl_contacts,14,first_contact_date,timestamp with time zone,YES
ghl_contacts,15,last_contact_date,timestamp with time zone,YES
ghl_contacts,16,ghl_created_at,timestamp with time zone,YES
ghl_contacts,17,ghl_updated_at,timestamp with time zone,YES
ghl_contacts,18,last_synced_at,timestamp with time zone,YES
ghl_contacts,19,sync_status,text,YES
ghl_contacts,20,sync_error,text,YES
ghl_contacts,21,created_at,timestamp with time zone,YES
ghl_contacts,22,updated_at,timestamp with time zone,YES
ghl_contacts,23,stories_count,integer,YES
ghl_contacts,24,published_stories,integer,YES
ghl_contacts,25,is_storyteller,boolean,YES
ghl_contacts,26,is_elder,boolean,YES
ghl_contacts,27,empathy_ledger_id,uuid,YES
ghl_contacts,28,el_last_synced_at,timestamp with time zone,YES
ghl_contacts,29,auto_created,boolean,YES
ghl_contacts,30,auto_created_from,text,YES
ghl_contacts,31,first_seen_subject,text,YES
ghl_contacts,32,enrichment_status,text,YES
ghl_contacts,33,source,text,YES
ghl_contacts,34,newsletter_consent,boolean,YES
ghl_contacts,35,newsletter_consent_at,timestamp with time zone,YES
ghl_contacts,36,newsletter_unsubscribed_at,timestamp with time zone,YES
ghl_contacts,37,website,text,YES
ghl_contacts,38,canonical_entity_id,uuid,YES
ghl_contacts,39,xero_contact_id,uuid,YES
ghl_contacts,40,xero_match_method,text,YES
ghl_contacts,41,xero_matched_at,timestamp with time zone,YES
ghl_contacts,42,canonical_contact_id,uuid,YES
ghl_contacts,43,audience_segments,ARRAY,NO
ghl_contacts,44,primary_audience,text,YES
ghl_opportunities,1,id,uuid,NO
ghl_opportunities,2,ghl_id,text,NO
ghl_opportunities,3,ghl_contact_id,text,YES
ghl_opportunities,4,ghl_pipeline_id,text,NO
ghl_opportunities,5,ghl_stage_id,text,NO
ghl_opportunities,6,name,text,NO
ghl_opportunities,7,pipeline_name,text,YES
ghl_opportunities,8,stage_name,text,YES
ghl_opportunities,9,status,text,YES
ghl_opportunities,10,monetary_value,numeric,YES
ghl_opportunities,11,custom_fields,jsonb,YES
ghl_opportunities,12,assigned_to,text,YES
ghl_opportunities,13,ghl_created_at,timestamp with time zone,YES
ghl_opportunities,14,ghl_updated_at,timestamp with time zone,YES
ghl_opportunities,15,last_synced_at,timestamp with time zone,YES
ghl_opportunities,16,created_at,timestamp with time zone,YES
ghl_opportunities,17,updated_at,timestamp with time zone,YES
ghl_opportunities,18,project_code,text,YES
ghl_opportunities,19,xero_invoice_id,text,YES
ghl_opportunities,20,received_date,timestamp with time zone,YES
ghl_opportunities,21,acquittal_due_date,timestamp with time zone,YES
ghl_opportunities,22,acquittal_status,text,YES
ghl_opportunities,23,pile,text,YES
ghl_opportunities,24,last_stage_change_at,timestamp with time zone,YES
ghl_opportunities,25,last_status_change_at,timestamp with time zone,YES
ghl_opportunities,26,sync_status,text,NO
ghl_pipelines,1,id,uuid,NO
ghl_pipelines,2,ghl_id,text,NO
ghl_pipelines,3,ghl_location_id,text,NO
ghl_pipelines,4,name,text,NO
ghl_pipelines,5,stages,jsonb,YES
ghl_pipelines,6,last_synced_at,timestamp with time zone,YES
ghl_pipelines,7,created_at,timestamp with time zone,YES
ghl_pipelines,8,updated_at,timestamp with time zone,YES
ghl_sync_log,1,id,uuid,NO
ghl_sync_log,2,operation,text,NO
ghl_sync_log,3,entity_type,text,NO
ghl_sync_log,4,entity_id,text,YES
ghl_sync_log,5,direction,text,NO
ghl_sync_log,6,status,text,NO
ghl_sync_log,7,error_message,text,YES
ghl_sync_log,8,records_processed,integer,YES
ghl_sync_log,9,records_created,integer,YES
ghl_sync_log,10,records_updated,integer,YES
ghl_sync_log,11,records_skipped,integer,YES
ghl_sync_log,12,records_failed,integer,YES
ghl_sync_log,13,started_at,timestamp with time zone,YES
ghl_sync_log,14,completed_at,timestamp with time zone,YES
ghl_sync_log,15,duration_ms,integer,YES
ghl_sync_log,16,triggered_by,text,YES
ghl_sync_log,17,metadata,jsonb,YES
ghl_tags,1,id,uuid,NO
ghl_tags,2,ghl_location_id,text,NO
ghl_tags,3,name,text,NO
ghl_tags,4,category,text,YES
ghl_tags,5,color,text,YES
ghl_tags,6,last_synced_at,timestamp with time zone,YES
