source,name,state,postcode,website,sectors
secna,"WiSE Recycling Co",NSW,,https://www.wiserecyclingco.com,"Circular Economy; Manufacturing and Assembly; Children and Youth; Community and Connection; Environment and Sustainability; Health and Wellness"
secna,"The Reconnect Project",NSW,,https://www.thereconnectproject.com.au,"Circular Economy; Education; Professional Services; Retail and Wholesale Trade; Training and Employment; Seniors and Older People; Refugees and Migrants; Charities and Social Enterprises; Domestic Violence and Crisis Support; Environment and Sustainability; First Nations People; Housing and Basic Needs; Health and Wellness; Disability and Neurodivergence; Employment and Livelihoods; Justice and Anti-Recidivism; Community and Connection; Women; Children and Youth"
secna,"Recruitflex",NSW,,https://recruitflex.com.au/,"Training and Employment; HR and Recruitment; Charities and Social Enterprises; Children and Youth; Community and Connection; First Nations People; Housing and Basic Needs; Disability and Neurodivergence"
secna,"People For Nature",NSW,,https://www.peoplefornature.org.au/,"Professional Services; Circular Economy; Corporate Volunteering; Education; Training and Employment; Community and Connection; Environment and Sustainability; Health and Wellness"
secna,"GreenPay",NSW,,https://www.greenpay.au,"Finance and Funding; Charities and Social Enterprises; Environment and Sustainability"
secna,"Data Action Impact",NSW,,https://dataactionimpact.com,"Professional Services; Training and Employment; Charities and Social Enterprises; Refugees and Migrants"
secna,"Flashpoint Labs",NSW,,https://www.flashpointlabs.org/,"Arts and Recreation; Training and Employment; Employment and Livelihoods; First Nations People; Refugees and Migrants"
secna,"The Formative",NSW,,https://www.theformative.com.au,"Professional Services; Arts and Culture; Charities and Social Enterprises; Health and Wellness"
secna,"Right to Work",NSW,,https://www.righttowork.net.au,"Education; Professional Services; Training and Employment; Children and Youth; Community and Connection; Disability and Neurodivergence; Employment and Livelihoods"
secna,"Creating Chances",NSW,,https://www.creatingchances.org.au,"Professional Services; Education; Training and Employment; Event Management; Health and Community Services; Arts and Recreation; Refugees and Migrants; Health and Wellness; Refugees and Migrants; Children and Youth"
secna,"Design for Hope",NSW,,https://designforhope.com.au/,"Professional Services; Construction; Education; Health and Community Services; Training and Employment; Domestic Violence and Crisis Support; Health and Wellness; Women"
secna,"Ripple Learning",NSW,,https://www.ripplelearning.com.au/,"Health and Community Services; Training and Employment; Health and Wellness"
secna,"The Social Story Co",NSW,,,"Professional Services; Refugees and Migrants; Charities and Social Enterprises; Women"
secna,"METIO",NSW,,https://www.metio.com.au,"Professional Services; Construction; Property and Space Hire; Seniors and Older People; Refugees and Migrants; Charities and Social Enterprises; Environment and Sustainability; First Nations People; Disability and Neurodivergence; Community and Connection"
secna,"Aware...the social design project",NSW,,https://awarethesocialdesignproject.com.au/,"Professional Services; Retail and Wholesale Trade; Manufacturing and Assembly; Transport Logistics and Fulfilment; Environment and Sustainability; Human Rights; Women"
secna,"Reverse Garbage Co-operative",NSW,,https://www.reversegarbage.org.au,"Arts and Recreation; Circular Economy; Corporate Volunteering; Education; Retail and Wholesale Trade; Arts and Culture; Environment and Sustainability"
secna,"brandkind Community",NSW,,,"Professional Services; Corporate Volunteering; Education; Training and Employment; Community and Connection; Women; Children and Youth"
secna,"Cuppa.tv",NSW,,https://www.cuppa.tv,"Professional Services; Training and Employment; Event Management; Health and Community Services; HR and Recruitment; Charities and Social Enterprises; Domestic Violence and Crisis Support; Environment and Sustainability; First Nations People; End of Life Support; Health and Wellness; Disability and Neurodivergence; Employment and Livelihoods; Refugees and Migrants; Community and Connection; Women; Children and Youth"
secna,"Project Net Zero",NSW,,https://www.projectnetzero.com.au,"Circular Economy; Charities and Social Enterprises; Domestic Violence and Crisis Support; Health and Wellness; First Nations People; Housing and Basic Needs"
secna,"YEVU Clothing",NSW,,http://www.yevuclothing.com,"Retail and Wholesale Trade; Employment and Livelihoods; Women"
secna,"Disability Leadership Institute",NSW,,https://disabilityleaders.com.au/,"Education; Professional Services; Training and Employment; Disability and Neurodivergence"
secna,"Box Divvy",NSW,,https://www.boxdivvy.com.au,"Health and Community Services; Retail and Wholesale Trade; Community and Connection; Environment and Sustainability; Health and Wellness"
secna,"The Freedom Hub Ltd",NSW,,https://www.thefreedomhub.org,"Catering; Professional Services; Retail and Wholesale Trade; Training and Employment; Employment and Livelihoods; Human Rights; Refugees and Migrants"
secna,"CareerSeekers New Australian Internship Program",NSW,,https://www.careerseekers.org.au,"Training and Employment; Employment and Livelihoods; Refugees and Migrants"
secna,"StartSomeGood",NSW,,https://www.startsomegood.com,"Professional Services; Training and Employment; Charities and Social Enterprises"
secna,"Generation Australia LTD",NSW,,http://australia.generation.org/,"Training and Employment; Children and Youth; Disability and Neurodivergence; Employment and Livelihoods; First Nations People; Refugees and Migrants; Women"
secna,"Wellbeing By SATA&Co",NSW,,https://vitenje.com/,"Arts and Recreation; Retail and Wholesale Trade; Health and Community Services; Refugees and Migrants; Health and Wellness; Women"
secna,"Sefa",NSW,,http://www.sefa.com.au,"Professional Services; Finance and Funding; Charities and Social Enterprises"
secna,"Goodtel Communications",NSW,,https://www.goodtel.com.au,"Professional Services; Animal Welfare; Health and Wellness; Charities and Social Enterprises; Environment and Sustainability; First Nations People; Housing and Basic Needs; Refugees and Migrants"
secna,"PATHMAKER",NSW,,https://www.pathmaker.au,"Professional Services; Charities and Social Enterprises; Environment and Sustainability"
secna,"Endless Play Studio",NSW,,https://www.endlessplaystudio.com/,"Professional Services; Childcare; Circular Economy; Education; Training and Employment; Children and Youth; Environment and Sustainability"
secna,"SSI Diversity Training",NSW,,https://diversity.ssi.org.au/,"Professional Services; Education; Training and Employment; Health and Community Services; Seniors and Older People; Refugees and Migrants; Charities and Social Enterprises; Community and Connection; Domestic Violence and Crisis Support; Health and Wellness; Employment and Livelihoods; Disability and Neurodivergence; Women"
secna,"Aurum Foundation",NSW,,https://www.aurum.org.au,"Professional Services; Event Management; Professional Services; Refugees and Migrants; Charities and Social Enterprises; Employment and Livelihoods"
secna,"Purpose With Profit Pty Ltd",NSW,,https://www.purposewithprofit.co,"Professional Services; Animal Welfare; Refugees and Migrants; Charities and Social Enterprises; Environment and Sustainability"
secna,"Pixii",NSW,,https://www.pixii.com.au,"Health and Community Services; Manufacturing and Assembly; Retail and Wholesale Trade; Charities and Social Enterprises; Women"
secna,"BREED Australia Inc",NSW,,https://www.breedaustralia.com.au,"Professional Services; Education; Training and Employment; Children and Youth"
secna,"Greatest Good Pty Ltd",NSW,,https://greatestgood.com.au/,"Professional Services; Circular Economy; Corporate Volunteering; Education; Event Management; Finance and Funding; Retail and Wholesale Trade; Health and Community Services; HR and Recruitment; Professional Services; Transport Logistics and Fulfilment; Training and Employment; Seniors and Older People; Animal Welfare; Arts and Culture; Refugees and Migrants; Health and Wellness; Charities and Social Enterprises; Children and Youth; Community and Connection; End of Life Support; Domestic Violence and Crisis Support; Environment and Sustainability; First Nations People; Housing and Basic Needs; Employment and Livelihoods; Human Rights; Disability and Neurodivergence; Justice and Anti-Recidivism; Women"
secna,"Roswods",NSW,,https://www.roswods.com,"Food Production and Agriculture; Retail and Wholesale Trade; Community and Connection; Employment and Livelihoods; Environment and Sustainability; First Nations People; Health and Wellness; Local Economic Development; Women"
secna,"Thrivator Pty Ltd",NSW,,https://www.thrivator.com/,"HR and Recruitment; Professional Services; Training and Employment; Community and Connection; Employment and Livelihoods; Health and Wellness"
secna,"Australian School of Entrepreneurship",NSW,,https://www.ase.edu.au/,"Education; Training and Employment; Children and Youth; Disability and Neurodivergence; Employment and Livelihoods"
secna,"She Shapes History",NSW,,https://www.sheshapeshistory.com.au,"Arts and Recreation; Retail and Wholesale Trade; Travel and Tourism; Women"
secna,"Banish Group Pty Ltd",NSW,,,"Circular Economy; Corporate Volunteering; Education; Manufacturing and Assembly; Professional Services; Retail and Wholesale Trade; Transport Logistics and Fulfilment; Children and Youth; Community and Connection; Environment and Sustainability"
secna,"Florapeutic",NSW,,https://www.florapeutic.com.au,"Arts and Recreation; Circular Economy; Corporate Volunteering; Event Management; Retail and Wholesale Trade; Community and Connection; Environment and Sustainability; Seniors and Older People"
secna,"Women's Shed Canberra Inc. (WSC)",NSW,,https://www.womensshedcanberra.com.au,"Circular Economy; Construction; Training and Employment; Community and Connection; Health and Wellness; Women"
secna,"Pingala Community Energy",NSW,,https://www.pingala.org.au/,"Finance and Funding; Professional Services; Other; Charities and Social Enterprises; Community and Connection; Environment and Sustainability; Housing and Basic Needs; Other"
secna,"Ozharvest Ventures",NSW,,https://www.ozharvest.ventures/,"Circular Economy; Retail and Wholesale Trade; Environment and Sustainability"
secna,"Nama Jalu Consulting",NSW,,https://www.namajalu.com.au,"Professional Services; First Nations People"
secna,"Joy of Giving",NSW,,https://www.joyofgiving.net/,""
secna,"Dynamic4",NSW,,https://dynamic4.com,"Circular Economy; Corporate Volunteering; Event Management; Marketing and Design; Professional Services; Training and Employment; Other; Charities and Social Enterprises; Children and Youth; Community and Connection; Disability and Neurodivergence; Employment and Livelihoods; End of Life Support; Environment and Sustainability; First Nations People; Health and Wellness; Human Rights; Local Economic Development; Refugees and Migrants; Seniors and Older People; Women; Other"
secna,"Vividhata",NSW,,https://vividhata.co/,"Construction; Education; Event Management; Health and Community Services; HR and Recruitment; Professional Services; Training and Employment; Employment and Livelihoods; LGBTQI+; Women"
secna,"Bush to Bowl",NSW,,https://www.bushtobowl.com,"Education; Food Production and Agriculture; Professional Services; Training and Employment; Travel and Tourism; Children and Youth; Environment and Sustainability; First Nations People"
secna,"Unchained Solutions Pty Ltd",NSW,,http://www.unchainedsolutions.com.au,"Corporate Volunteering; Education; Professional Services; Training and Employment; Charities and Social Enterprises; Environment and Sustainability; Human Rights"
secna,"Applied Recovery",NSW,,https://www.cleanslateclinic.com,"Health and Community Services; Health and Wellness"
secna,"Creative Plus Business",NSW,,https://creativeplusbusiness.com/,"Arts and Recreation; Professional Services; Training and Employment; Arts and Culture"
secna,"MOOD tea",NSW,,,"Retail and Wholesale Trade; Children and Youth; Health and Wellness"
secna,"Goanna Academy",NSW,,https://www.goannaacademy.com.au,"Arts and Recreation; Education; Professional Services; Training and Employment; Children and Youth; First Nations People; Health and Wellness"
secna,"Bus Stop Films",NSW,,https://www.busstopfilms.com.au,"Arts and Recreation; Training and Employment; Arts and Culture; Disability and Neurodivergence"
secna,"The Sewing Basket (Achieve Australia)",NSW,,,"Health and Community Services; Retail and Wholesale Trade; Disability and Neurodivergence; Environment and Sustainability; Seniors and Older People"
secna,"First Innovators",NSW,,,"Professional Services; Children and Youth; First Nations People; Women"
secna,"ReNewy Living",NSW,,https://www.renewyliving.com.au,"Circular Economy; Education; Health and Community Services; Professional Services; Community and Connection; Environment and Sustainability; Health and Wellness"
secna,"Nook Studios",NSW,,https://nookstudios.com/,"Marketing and Design; Professional Services; Training and Employment; Other; Arts and Culture; Charities and Social Enterprises; Children and Youth; Community and Connection; Employment and Livelihoods; Environment and Sustainability; First Nations People; Human Rights; Local Economic Development"
secna,"Kayu&Co.",NSW,,https://www.kayu.co,""
secna,"Purpose Media CBR",NSW,,https://www.purposemediacbr.au,"Health and Community Services; Professional Services; Training and Employment; Charities and Social Enterprises; Community and Connection; Health and Wellness"
secna,"U Shape Us",NSW,,,"Arts and Recreation; Education; Health and Community Services; Professional Services; Retail and Wholesale Trade; Training and Employment; Children and Youth; Community and Connection; Health and Wellness; Refugees and Migrants; Seniors and Older People"
secna,"Grow Your Mind",NSW,,https://www.growyourmind.life,"Education; Health and Community Services; Training and Employment; Children and Youth; Health and Wellness"
secna,"Community Resources Limited",NSW,,https://communityresources.org.au,"Accommodation; Circular Economy; Education; Gardening and Landscaping; Health and Community Services; Retail and Wholesale Trade; Training and Employment; Charities and Social Enterprises; Children and Youth; Disability and Neurodivergence; Domestic Violence and Crisis Support; Employment and Livelihoods; Environment and Sustainability; First Nations People; Health and Wellness; Housing and Basic Needs; Justice and Anti-Recidivism; Refugees and Migrants; Seniors and Older People; Women"
secna,"Success Works Partners",NSW,,https://successworks.org.au/,"Construction; HR and Recruitment; Professional Services; Training and Employment; Community and Connection; Domestic Violence and Crisis Support; Employment and Livelihoods; First Nations People; Health and Wellness; Justice and Anti-Recidivism; Women"
secna,"All of the Good Things",NSW,,https://allofthegoodthings.com.au/,"Circular Economy; Retail and Wholesale Trade; Arts and Culture; Employment and Livelihoods; Environment and Sustainability; Human Rights; Women"
secna,"Angry Bull Trails",NSW,,https://www.angrybulltrails.com,"Arts and Recreation; Cafe and Restaurant; Training and Employment; Travel and Tourism; Charities and Social Enterprises; Children and Youth; Community and Connection; Employment and Livelihoods; First Nations People; Health and Wellness; Local Economic Development"
secna,"Grow the Future",NSW,,https://growthefuture.com.au/,"Circular Economy; Education; Event Management; Food Production and Agriculture; Health and Community Services; Professional Services; Retail and Wholesale Trade; Training and Employment; Arts and Culture; Charities and Social Enterprises; Children and Youth; Community and Connection; Disability and Neurodivergence; Employment and Livelihoods; Environment and Sustainability; First Nations People; Health and Wellness; Women"
secna,"YEP Careers",NSW,,https://www.yep.careers,"Education; Professional Services; Training and Employment; Children and Youth; Community and Connection; Employment and Livelihoods; Justice and Anti-Recidivism; Local Economic Development; Women"
secna,"Sing High Sing Low",NSW,,https://www.singhighsinglow.com.au,"Arts and Recreation; Health and Community Services; Seniors and Older People; Arts and Culture; End of Life Support; Health and Wellness; Community and Connection; Women; Children and Youth"
secna,"BCR Communities",NSW,,https://www.bcrcommunities.com/,"Gardening and Landscaping; Health and Community Services; Property and Space Hire; Training and Employment; Children and Youth; Community and Connection; Disability and Neurodivergence; Employment and Livelihoods; First Nations People; Health and Wellness; LGBTQI+; Seniors and Older People"
secna,"The Mill House Ventures",NSW,,http://www.millhouseventures.com.au,"Education; Professional Services; Training and Employment; Charities and Social Enterprises"
secna,"ShoreTrack",NSW,,https://shoretrack.org.au/,"Gardening and Landscaping; Manufacturing and Assembly; Children and Youth; Community and Connection; Employment and Livelihoods; First Nations People; Local Economic Development"
secna,"Fighting Chance",NSW,,https://fightingchance.org.au/,"Professional Services; Health and Community Services; Training and Employment; Retail and Wholesale Trade; Transport Logistics and Fulfilment; Manufacturing and Assembly; Employment and Livelihoods; Disability and Neurodivergence; Children and Youth"
secna,"Engage2",NSW,,https://www.engage2.com.au,"Professional Services; Arts and Culture; Charities and Social Enterprises; Community and Connection; Environment and Sustainability; First Nations People; Housing and Basic Needs; Local Economic Development; Refugees and Migrants; Seniors and Older People; Women"
secna,"Cercle",NSW,,https://www.cercle.com.au,"Cafe and Restaurant; Circular Economy; Cleaning Services; Marketing and Design; Retail and Wholesale Trade; Employment and Livelihoods; Environment and Sustainability; Justice and Anti-Recidivism; Refugees and Migrants"
secna,"FoodLab",NSW,,,"Professional Services; Catering; Food Production and Agriculture; Retail and Wholesale Trade; Refugees and Migrants; Employment and Livelihoods; Refugees and Migrants; Women"
secna,"Plate It Forward",NSW,,https://www.plateitforward.org.au/,"Cafe and Restaurant; Catering; Training and Employment; Event Management; Refugees and Migrants; Employment and Livelihoods; Women"
secna,"Nowra Community Food Store",NSW,,https://www.nowrafoodstore.com.au/,"Circular Economy; Retail and Wholesale Trade; Health and Wellness"
secna,"Made in the West",NSW,,https://madeinthewestcreative.com.au/home,"Arts and Recreation; Education; Event Management; Professional Services; Training and Employment; Arts and Culture; Refugees and Migrants"
secna,"ReLove",NSW,,https://www.relove.org.au,"Professional Services; Circular Economy; Corporate Volunteering; Health and Community Services; Charities and Social Enterprises; Domestic Violence and Crisis Support; First Nations People; Housing and Basic Needs; Women"
secna,"FutureTech Australia",NSW,,https://www.futuretechaustralia.org/,"Professional Services; Childcare; Health and Community Services; Education; Training and Employment; Charities and Social Enterprises; Children and Youth; Health and Wellness; Disability and Neurodivergence; Employment and Livelihoods; Community and Connection"
secna,"Somali Welfare and Cultural Centre",NSW,,https://africultures.com.au/,"Professional Services; Refugees and Migrants"
secna,"Betizen",NSW,,https://www.betizen.me/,"Catering; Circular Economy; Event Management; Environment and Sustainability; Employment and Livelihoods; Children and Youth"
secna,"Wildflower gardens for good",NSW,,https://www.wildflower.org.au/,"Food Production and Agriculture; Gardening and Landscaping; Professional Services; Training and Employment; First Nations People; Employment and Livelihoods; Children and Youth"
secna,"Community Flower Studio Inc.",NSW,,http://www.communityflowerstudio.org,"Health and Community Services; Retail and Wholesale Trade; Children and Youth; Health and Wellness; Refugees and Migrants"
secna,"Green Connect Farm Ltd.",NSW,,https://green-connect.com.au/,"Food Production and Agriculture; Corporate Volunteering; Training and Employment; Education; Refugees and Migrants; Employment and Livelihoods; Community and Connection; Children and Youth"
secna,"The Welcome Table (House of Welcome)",NSW,,https://www.thewelcometable.org.au,"Catering; Training and Employment; Food Production and Agriculture; Refugees and Migrants"
secna,"Two Good Co",NSW,,http://www.twogood.com.au,"Catering; Retail and Wholesale Trade; Domestic Violence and Crisis Support; First Nations People; Women"
secna,"Woodstock Financial Services Ltd (Community Bank South Coast)",NSW,,https://www.thelocalloop.org.au,"Finance and Funding; Charities and Social Enterprises; Community and Connection; Housing and Basic Needs"
secna,"Among The Trees",NSW,,https://www.amongthetrees.com.au,"Circular Economy; Construction; Education; Manufacturing and Assembly; Retail and Wholesale Trade; Training and Employment; Children and Youth; Environment and Sustainability; Women"
secna,"MTC FutureReady",NSW,,https://www.mtcfutureready.org.au/,"Education; Training and Employment; Refugees and Migrants; Charities and Social Enterprises; Employment and Livelihoods"
secna,"CatholicCare Sydney",NSW,,https://www.catholiccare.org/,""
secna,"Velocity Empowerment",NSW,,,"Arts and Recreation; Education; Health and Community Services; Children and Youth; Domestic Violence and Crisis Support; Health and Wellness; Refugees and Migrants; Women"
secna,"Tender Funerals Australia",NSW,,https://tenderfunerals.com.au/,"Education; Professional Services; Training and Employment; Transport Logistics and Fulfilment; Charities and Social Enterprises; Community and Connection; End of Life Support; Health and Wellness; Seniors and Older People"
secna,"The Bread & Butter Project",NSW,,http://thebreadandbutterproject.com,"Catering; Food Production and Agriculture; Training and Employment; Refugees and Migrants"
secna,"Circle Paints Limited",NSW,,https://www.circlepaints.org.au,"Circular Economy; Environment and Sustainability"
secna,"One Brave Step",NSW,,https://www.onebravestep.com,"Community and Connection; Environment and Sustainability"
secna,"Collective Leisure",NSW,,https://www.collectiveleisure.com.au,"Arts and Recreation; Health and Community Services; Community and Connection; Disability and Neurodivergence; Health and Wellness; Refugees and Migrants; Seniors and Older People"
secna,"Catalysr",NSW,,https://www.catalysr.com.au,""
secna,"Vibewire Youth Services Inc",NSW,,https://vibewire.org,""
secna,"CPR KIDS",NSW,,https://www.cprkids.com.au/,"Education; Health and Community Services; Children and Youth; Community and Connection; First Nations People; Health and Wellness; Women"
secna,"St Vincent de Paul Society Canberra Goulburn Inc",NSW,,https://www.vinnies.org.au,"Circular Economy; Professional Services; Charities and Social Enterprises; Children and Youth; Employment and Livelihoods; Environment and Sustainability; Women"
secna,"ArtSHINE",NSW,,,"Arts and Recreation; Circular Economy; Corporate Volunteering; Education; Event Management; Finance and Funding; Health and Community Services; Professional Services; Retail and Wholesale Trade; Training and Employment; Arts and Culture; Charities and Social Enterprises; Employment and Livelihoods; Women"
secna,"For-Purpose Alliance (FPA)",NSW,,https://www.forpurposealliance.com.au/,"Professional Services; Training and Employment; Charities and Social Enterprises"
secna,"RoseyRavelston Books",NSW,,https://roseyravelstonbooks.com.au,"Arts and Recreation; Circular Economy; Manufacturing and Assembly; Professional Services; Property and Space Hire; Retail and Wholesale Trade; Transport Logistics and Fulfilment; Arts and Culture; Community and Connection; Health and Wellness; Refugees and Migrants; Women"
secna,"Queer Food",NSW,,https://www.queerfood.com.au,"Food Production and Agriculture; Professional Services; Retail and Wholesale Trade; Employment and Livelihoods; Health and Wellness"
secna,"Parliament on King",NSW,,http://www.parliamentonking.com,"Cafe and Restaurant; Catering; Training and Employment; Charities and Social Enterprises; Community and Connection; Employment and Livelihoods; Health and Wellness; Refugees and Migrants"
secna,"Gadhungal Marring",NSW,,,"Arts and Recreation; Education; Food Production and Agriculture; Professional Services; Travel and Tourism; Children and Youth; Environment and Sustainability; First Nations People; Health and Wellness"
secna,"Pocket City Farms",NSW,,https://www.pocketcityfarms.com.au,"Food Production and Agriculture; Corporate Volunteering; Education; Professional Services; Charities and Social Enterprises; Community and Connection; Environment and Sustainability"
secna,"The Full Circle Collective",NSW,,https://thefullcirclecollective.com.au/,"Arts and Recreation; Circular Economy; Event Management; Retail and Wholesale Trade; Professional Services; Training and Employment; Arts and Culture; Community and Connection; Environment and Sustainability"
secna,"Racha's Syrian Kitchen",NSW,,https://www.rachasyriankitchen.com.au,"Catering; Community and Connection; Refugees and Migrants; Women"
secna,"The Flagstaff Group",NSW,,https://www.flagstaffgroup.com.au/,"Cleaning Services; Gardening and Landscaping; Health and Community Services; Manufacturing and Assembly; Professional Services; Waste Management; Disability and Neurodivergence; Environment and Sustainability"
secna,"Strive Motion",NSW,,https://strivemotion.com.au/,"Arts and Recreation; Health and Community Services; Community and Connection; Health and Wellness; Seniors and Older People"
secna,"Greenacres",NSW,,https://www.greenacres.net.au,"Accommodation; Arts and Recreation; Cafe and Restaurant; Catering; Cleaning Services; Construction; Facility Management; Gardening and Landscaping; Health and Community Services; Manufacturing and Assembly; Retail and Wholesale Trade; Training and Employment; Transport Logistics and Fulfilment; Charities and Social Enterprises; Children and Youth; Community and Connection; Disability and Neurodivergence; Employment and Livelihoods"
secna,"Beacon Laundry",NSW,,,"Health and Community Services; Training and Employment; Employment and Livelihoods; Disability and Neurodivergence; Employment and Livelihoods"
secna,"Etiko",NSW,,https://www.etikomerch.com.au,"Circular Economy; Manufacturing and Assembly; Retail and Wholesale Trade; Animal Welfare; Environment and Sustainability; Human Rights"
secna,"Chocolate On Purpose",NSW,,https://www.chocolateonpurpose.com.au,"Education; Food Production and Agriculture; Professional Services; Retail and Wholesale Trade; Arts and Culture; Environment and Sustainability; First Nations People; Human Rights; Women"
sasec,"Adelaide Sustainable Building Network",SA,,,"Business services and marketing; Education & Training; Energy & Water; Gardening and Landscaping; Housing; Professional Associations; Real Estate & Property Services; Recycling & Waste Management; Transport"
sasec,"AMK Law",SA,,,"Education & Training; Legal Services"
sasec,"Blend Creative",SA,,,"Business services and marketing; Graphic Design; Media & Communications; Printing & Publishing"
sasec,"Collab4Good",SA,,,"Community & Cultural Development; Education & Training"
sasec,"Community Capacity Builders",SA,,,"Community & Cultural Development; Education & Training; Research; Social Enterprise Groups; University"
sasec,"Community Corporate Pty Ltd",SA,,,"Business services and marketing; Community & Cultural Development; Education & Training; Other; Personal & Social Care"
sasec,"CYBR",SA,,,"Other"
sasec,"Determined2",SA,,,"Medical & Allied Services; Mental Health; Personal & Social Care"
sasec,"Development at Work Australia Pty Ltd",SA,,,"Business services and marketing; Community & Cultural Development; Education & Training; Mental Health; Professional Associations"
sasec,"Engage Change",SA,,,"Business services and marketing; Circular Economy; Community & Cultural Development; Education & Training; Finance; Media & Communications; Personal & Social Care; Printing & Publishing; Research"
sasec,"Eyre Business Enterprises Pty Ltd",SA,,,"Business services and marketing; Media & Communications; Printing & Publishing"
sasec,"FreddyMatch",SA,,,"Community & Cultural Development; Information media and telecommunications; Personal & Social Care"
sasec,"Fruit Share Adelaide",SA,,,"Circular Economy; Community & Cultural Development; Education & Training; Farming; Gardening and Landscaping; Recycling & Waste Management"
sasec,"Inclusive Business Solutions",SA,,,"Business services and marketing"
sasec,"Inventorium Pty Ltd",SA,,,"Education & Training"
sasec,"Jigsaw Australia",SA,,,"Business services and marketing; Education & Training"
sasec,"Kimchi Club",SA,,,"Manufacturing"
sasec,"Lined Up Ducks",SA,,,"Business services and marketing; Community & Cultural Development; Education & Training; Finance; Information media and telecommunications; Research"
sasec,"Little Droppings pty ltd",SA,,,"Circular Economy; Recycling & Waste Management"
sasec,"Mayers Consulting",SA,,,"Business services and marketing; Community & Cultural Development; Education & Training; Sport & Recreation"
sasec,"Middle Ground Motherhood",SA,,,"Business services and marketing; Community & Cultural Development"
sasec,"Ocean Kind",SA,,,"Circular Economy; Fisheries; Manufacturing; Recycling & Waste Management"
sasec,"ONE CULTURE LTD",SA,,,"Sport & Recreation"
sasec,"Pets for Planet",SA,,,"Fisheries"
sasec,"Real Time Heart-Based",SA,,,"Business services and marketing; Community & Cultural Development; Education & Training; Mental Health; Personal & Social Care"
sasec,"Recycled Plastic Panels",SA,,,"Circular Economy; Manufacturing; Recycling & Waste Management"
sasec,"Redrawn Pty. Ltd.",SA,,,"Circular Economy; Energy & Water; Other"
sasec,"Reusably",SA,,,"Catering - cafe; bar; restaurant; baker; Circular Economy; Packaging; Distribution & Storage"
sasec,"Sheforce Recruitment",SA,,,"Other"
sasec,"Spell Shield Technologies",SA,,,"Business services and marketing; Information media and telecommunications; Other"
sasec,"TABOO Period Products",SA,,,"Business services and marketing; Circular Economy; Community & Cultural Development; Education & Training; Manufacturing; Media & Communications; Products - Personal Care / Cleaning; Retail"
sasec,"The Food Embassy",SA,,,"Circular Economy; Community & Cultural Development; Education & Training; Farming; Gardening and Landscaping"
sasec,"Think Enough",SA,,,"Business services and marketing; Community & Cultural Development; Education & Training; Information media and telecommunications; Media & Communications"
sasec,"Together We Can International Pty Ltd (TWCI)",SA,,,"Education & Training; Mental Health; Personal & Social Care"
sasec,"Treecovery Ltd.",SA,,,"Circular Economy; Farming; Manufacturing; Mental Health; Transport"
sasec,"Trees For Life",SA,,,"Circular Economy; Community & Cultural Development; Education & Training; Farming; Gardening and Landscaping"
sasec,"Uncommon Good",SA,,,"Business services and marketing; Community & Cultural Development; Other; Professional Associations; Research"
sasec,"Warida Wholistic Wellness Pty Ltd",SA,,,"Mental Health"
